192.168.66.204,22287,123.122.68.136,4672,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.77.72,33384,113.204.204.74,12345,迅雷,1/0,81B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
185.121.173.171,58861,172.22.147.11,389,其他UDP应用,1/0,94B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.147.199,7856,101.227.201.54,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.72.132,20483,119.188.133.195,17788,PPS,1/0,130B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
116.54.212.10,58880,172.22.157.14,27152,其他UDP应用,5/0,275B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.76.246,25569,219.77.148.6,4672,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.13.5.10,3073,209.81.9.7,123,其他UDP应用,1/0,90B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.157.181,53471,113.207.90.22,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
196.52.43.89,6712,172.22.145.90,5060,其他UDP应用,1/0,400B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.70.170,14801,58.240.173.28,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.157.12,39666,83.10.102.153,23940,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.151.61,24478,119.188.133.179,17788,其他UDP应用,1/0,138B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.153.178,16041,218.207.30.108,5151,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.155.198,18850,122.102.228.127,7563,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.152.178,20342,218.165.125.249,5156,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.157.222,16815,99.252.240.116,6244,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.13.5.162,3073,209.81.9.7,123,其他UDP应用,1/0,90B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
192.168.72.137,19775,218.162.204.29,38103,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.64.3,63772,122.228.198.140,53,域名解析,1/0,99B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
192.168.70.170,14801,115.231.177.19,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.151.60,19922,58.240.173.22,17788,其他UDP应用,1/0,145B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.151.60,19922,101.227.201.58,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.149.250,41945,101.227.22.18,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.156.81,29045,115.231.177.10,17788,其他UDP应用,6/0,818B/0B,2018-04-10 16:19:53,2018-04-10 16:20:50
172.22.157.193,53305,220.194.87.25,443,HTTPS,12/16,1.8KB/9.5KB,2018-04-10 16:19:24,2018-04-10 16:20:50
172.22.157.145,65239,123.125.111.117,80,HTTP网页浏览,12/10,8.3KB/3.1KB,2018-04-10 16:20:35,2018-04-10 16:20:50
172.22.153.19,51740,111.202.114.35,80,其他TCP应用,8/1,444B/66B,2018-04-10 16:20:18,2018-04-10 16:20:50
192.168.75.112,49588,74.125.204.138,443,其他TCP应用,3/0,198B/0B,2018-04-10 16:20:31,2018-04-10 16:20:50
172.22.153.19,51727,112.65.74.130,80,其他TCP应用,8/1,444B/66B,2018-04-10 16:20:17,2018-04-10 16:20:50
192.168.70.211,60979,218.6.128.141,17777,其他TCP应用,3/0,194B/0B,2018-04-10 16:20:31,2018-04-10 16:20:50
192.168.75.7,19872,51.143.22.239,80,其他TCP应用,3/0,194B/0B,2018-04-10 16:20:31,2018-04-10 16:20:50
161.202.251.194,27867,172.22.153.42,2048,ICMP,2/2,196B/196B,2018-04-10 16:20:00,2018-04-10 16:20:50
119.84.70.132,64373,192.168.65.100,2048,ICMP,10/10,980B/980B,2018-04-10 16:20:17,2018-04-10 16:20:50
172.13.2.8,52833,211.212.180.93,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.68.76,1791,154.68.0.33,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.9,53235,126.0.181.147,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.8,52847,9.208.55.210,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.68.76,1740,62.29.16.77,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.77.3,57905,125.39.134.34,80,HTTP网页浏览,5/6,1.1KB/1.8KB,2018-04-10 16:20:48,2018-04-10 16:20:50
222.73.253.228,50455,172.22.152.230,3128,HTTP网页浏览,19/29,1.9KB/26KB,2018-04-10 16:20:47,2018-04-10 16:20:50
172.13.2.7,54089,95.133.135.3,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.77.60,55689,42.81.98.230,443,淘宝网,10/8,3.1KB/1.3KB,2018-04-10 16:20:47,2018-04-10 16:20:50
192.168.68.76,1803,128.84.215.28,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
221.2.63.74,36506,172.22.152.230,3128,POST应用,5/6,810B/672B,2018-04-10 16:20:49,2018-04-10 16:20:50
172.22.152.230,59753,111.231.54.55,80,HTTP网页浏览,6/5,1.7KB/2.2KB,2018-04-10 16:20:47,2018-04-10 16:20:50
172.13.2.7,54087,203.225.164.244,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.10,51335,77.248.3.43,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
121.12.172.220,55163,172.22.152.230,3128,POST应用,4/2,673B/120B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.78.42,53416,111.161.99.252,443,HTTPS,8/8,786B/5.7KB,2018-04-10 16:20:38,2018-04-10 16:20:50
192.168.68.76,1696,13.98.189.11,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.78.42,53413,111.161.99.252,443,HTTPS,9/8,840B/5.7KB,2018-04-10 16:20:38,2018-04-10 16:20:50
192.168.68.76,1704,119.124.126.6,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.76.161,1533,125.39.134.48,80,HTTP网页浏览,22/81,2.2KB/97.2KB,2018-04-10 16:20:39,2018-04-10 16:20:50
192.168.68.76,1729,50.78.181.41,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.9,53189,191.68.167.73,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.9,53297,140.63.47.78,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.5,53385,210.18.121.214,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.77.123,44083,123.125.23.172,80,HTTP网页浏览,27/27,2.3KB/34.9KB,2018-04-10 16:18:42,2018-04-10 16:20:50
172.22.149.168,49413,125.39.134.48,80,HTTP网页浏览,8/10,1.9KB/7.7KB,2018-04-10 16:20:11,2018-04-10 16:20:50
172.13.2.11,51734,75.110.132.137,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.147.165,2294,111.206.13.76,80,HTTP网页浏览,6/5,399B/694B,2018-04-10 16:20:43,2018-04-10 16:20:50
172.13.2.7,53987,40.197.182.12,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:47,2018-04-10 16:20:50
124.72.232.10,19053,172.22.152.230,3128,HTTP网页浏览,6/12,641B/13.4KB,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.8,52769,172.50.16.193,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.153.19,52059,61.135.169.121,443,其他TCP应用,4/1,236B/74B,2018-04-10 16:20:37,2018-04-10 16:20:50
172.22.153.175,18791,61.135.169.121,443,其他TCP应用,10/2,564B/132B,2018-04-10 16:20:38,2018-04-10 16:20:50
172.20.37.12,49636,123.151.139.59,80,其他TCP应用,8/10,624B/660B,2018-04-10 16:20:29,2018-04-10 16:20:50
172.22.152.230,35482,118.178.217.54,80,POST应用,87/90,15.1KB/52.9KB,2018-04-10 16:20:35,2018-04-10 16:20:50
14.149.140.65,57450,172.22.152.230,3128,HTTP网页浏览,8/12,2KB/4.6KB,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.154.34,59549,42.202.154.18,443,HTTPS,10/6,1.3KB/1.7KB,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.153.114,55864,218.26.67.35,80,爱奇艺,5/6,1.1KB/1.2KB,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.149.250,54916,123.58.96.176,80,HTTP网页浏览,5/4,542B/820B,2018-04-10 16:20:49,2018-04-10 16:20:50
172.22.152.230,54508,120.55.198.244,443,HTTPS,209/109,68.9KB/50.6KB,2018-04-10 16:13:11,2018-04-10 16:20:50
172.22.155.68,44064,221.228.204.31,80,POST应用,14/14,1.2KB/1.2KB,2018-04-10 16:20:48,2018-04-10 16:20:50
113.102.128.193,36294,172.22.152.230,3128,网络代理,50/68,4.2KB/80.3KB,2018-04-10 16:20:47,2018-04-10 16:20:50
172.22.150.202,62844,120.92.75.29,80,其他HTTP文件上传,6/10,885B/1.1KB,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.152.230,36830,150.138.141.11,80,文件单线程下载,1298/2546,90KB/3.7MB,2018-04-10 16:20:29,2018-04-10 16:20:50
172.22.154.145,52519,60.28.115.21,80,360安全软件更新,5/5,572B/824B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.152.230,39911,36.110.223.238,80,HTTP网页浏览,8/6,835B/1.9KB,2018-04-10 16:19:49,2018-04-10 16:20:50
172.22.157.98,53476,42.81.4.229,443,HTTPS,733/847,95.5KB/972.8KB,2018-04-10 16:18:21,2018-04-10 16:20:50
113.194.136.246,57405,172.22.152.230,3128,其他TCP应用,4/2,224B/120B,2018-04-10 16:20:38,2018-04-10 16:20:50
192.168.77.123,52601,103.227.81.43,80,HTTP网页浏览,6/4,2.1KB/487B,2018-04-10 16:20:49,2018-04-10 16:20:50
52.86.102.240,15404,172.22.152.230,3128,网络代理,6/4,880B/727B,2018-04-10 16:20:46,2018-04-10 16:20:50
192.168.70.155,49576,132.188.73.13,443,HTTPS,11/11,1000B/5.5KB,2018-04-10 16:18:57,2018-04-10 16:20:50
172.22.152.230,44099,211.155.94.139,80,HTTP网页浏览,8/6,2.4KB/2.1KB,2018-04-10 16:20:49,2018-04-10 16:20:50
101.201.36.93,49160,172.22.152.230,3128,网络代理,8/6,1.2KB/2.4KB,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.156.241,49486,111.202.114.81,443,HTTPS,50/54,18.1KB/10.2KB,2018-04-10 16:20:14,2018-04-10 16:20:50
60.30.42.46,59693,172.22.148.6,443,HTTPS,10/12,2.3KB/1.2KB,2018-04-10 16:20:47,2018-04-10 16:20:50
172.22.152.230,48311,61.160.212.20,3724,HTTP网页浏览,4/3,1KB/206B,2018-04-10 16:20:49,2018-04-10 16:20:50
110.249.208.148,57217,172.22.152.230,3128,HTTP网页浏览,32/46,4.2KB/50.5KB,2018-04-10 16:20:28,2018-04-10 16:20:50
119.23.151.217,37190,172.22.152.230,3128,其他TCP应用,7/5,494B/362B,2018-04-10 16:20:41,2018-04-10 16:20:50
172.22.153.33,34313,111.13.89.106,4828,其他TCP应用,7/7,604B/430B,2018-04-10 16:20:49,2018-04-10 16:20:50
119.23.172.49,56680,172.22.152.230,3128,网络代理,14/12,1.9KB/4.1KB,2018-04-10 16:20:47,2018-04-10 16:20:50
119.23.151.217,55742,172.22.152.230,3128,其他TCP应用,4/2,272B/140B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.152.230,44782,139.129.209.33,80,HTTP网页浏览,5/5,901B/405B,2018-04-10 16:20:49,2018-04-10 16:20:50
172.22.152.230,47510,61.152.109.25,80,POST应用,20/23,2.1KB/25.8KB,2018-04-10 16:20:45,2018-04-10 16:20:50
172.22.156.95,54268,125.39.133.31,80,POST应用,10/8,1.4KB/750B,2018-04-10 16:20:49,2018-04-10 16:20:50
172.22.150.223,52472,220.181.131.231,80,POST应用,7/12,1.2KB/2.1KB,2018-04-10 16:20:49,2018-04-10 16:20:50
139.196.184.198,62709,172.22.152.230,3128,网络代理,11/13,2.4KB/6.4KB,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.152.230,44224,180.149.134.141,443,微博Air,33/36,3.3KB/43.2KB,2018-04-10 16:20:39,2018-04-10 16:20:50
172.22.152.230,48954,60.28.100.43,80,HTTP网页浏览,21/31,1.6KB/37.4KB,2018-04-10 16:19:49,2018-04-10 16:20:50
192.168.70.237,61378,202.108.23.152,443,HTTPS,8/9,1KB/676B,2018-04-10 16:20:37,2018-04-10 16:20:50
119.23.151.217,56786,172.22.152.230,3128,其他TCP应用,4/2,272B/140B,2018-04-10 16:20:48,2018-04-10 16:20:50
112.51.121.154,3412,192.168.76.94,2048,ICMP,10/10,1.1KB/1.1KB,2018-04-10 16:20:19,2018-04-10 16:20:50
219.87.164.198,512,192.168.64.3,2048,ICMP,1/1,74B/74B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.151.41,1,111.13.101.208,2048,ICMP,8/8,432B/432B,2018-04-10 16:19:59,2018-04-10 16:20:50
120.209.137.153,9848,192.168.65.100,2048,ICMP,10/10,980B/980B,2018-04-10 16:20:17,2018-04-10 16:20:50
219.148.175.71,41231,192.168.76.94,2048,ICMP,10/10,1.1KB/1.1KB,2018-04-10 16:20:18,2018-04-10 16:20:50
172.22.153.79,4609,220.181.90.20,2048,ICMP,4/4,216B/216B,2018-04-10 16:20:20,2018-04-10 16:20:50
169.57.134.61,1480,192.168.72.1,2048,ICMP,1/1,106B/106B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.153.19,51757,123.125.114.111,80,其他TCP应用,8/1,444B/66B,2018-04-10 16:20:18,2018-04-10 16:20:50
192.168.64.3,55111,101.227.98.156,53,域名解析,1/1,93B/321B,2018-04-10 16:17:50,2018-04-10 16:20:50
192.168.64.3,22465,125.39.1.111,53,域名解析,1/1,97B/137B,2018-04-10 16:17:49,2018-04-10 16:20:50
172.22.148.5,51205,125.39.62.237,53,域名解析,1/1,96B/185B,2018-04-10 16:17:49,2018-04-10 16:20:50
101.227.22.34,17788,172.22.149.86,27445,其他UDP应用,20/0,1.5KB/0B,2018-04-10 16:19:34,2018-04-10 16:20:50
192.168.68.176,57053,58.240.173.12,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.148.5,54149,218.66.171.140,53,域名解析,1/1,74B/210B,2018-04-10 16:17:50,2018-04-10 16:20:50
117.136.54.44,11641,172.22.148.5,53,域名解析,1/1,77B/77B,2018-04-10 16:17:50,2018-04-10 16:20:50
172.22.155.97,52077,140.206.164.67,9070,其他UDP应用,6/6,516B/516B,2018-04-10 16:16:49,2018-04-10 16:20:50
113.140.11.126,34688,172.22.147.150,58129,其他UDP应用,3/0,330B/0B,2018-04-10 16:20:15,2018-04-10 16:20:50
192.168.76.225,25569,123.52.223.12,6657,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.154.103,12345,1.189.237.227,26916,迅雷,220/0,17.9KB/0B,2018-04-10 16:15:12,2018-04-10 16:20:50
58.58.112.72,31776,172.22.148.130,53,域名解析,1/1,73B/193B,2018-04-10 16:17:50,2018-04-10 16:20:50
172.22.157.177,56523,98.126.12.178,53,域名解析,1/0,213B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.155.189,17294,222.131.35.108,6650,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.64.3,22254,220.181.190.47,53,域名解析,1/1,99B/143B,2018-04-10 16:17:50,2018-04-10 16:20:50
192.168.64.3,48326,61.135.165.235,53,域名解析,1/1,83B/283B,2018-04-10 16:17:50,2018-04-10 16:20:50
172.22.148.5,50712,205.251.195.8,53,域名解析,1/1,95B/360B,2018-04-10 16:17:49,2018-04-10 16:20:50
36.22.230.50,1328,192.168.70.211,17777,BT,1/0,62B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.75.58,18870,83.57.223.200,4672,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.157.12,39664,125.95.65.48,6264,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.157.18,20886,115.231.177.32,17788,PPS,1/0,130B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.147.236,52399,140.142.16.34,123,其他UDP应用,1/0,90B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.72.137,19776,116.11.13.92,4673,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
172.22.152.178,20342,221.219.33.83,63381,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
192.168.76.11,25413,220.173.43.108,4670,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.70.199,28279,101.227.201.56,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:20,2018-04-10 16:20:50
192.168.76.123,1863,59.52.231.198,1863,其他UDP应用,8/0,1.1KB/0B,2018-04-10 16:20:16,2018-04-10 16:20:50
192.168.75.115,16459,101.227.201.50,17788,其他UDP应用,1/0,132B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.157.188,20428,60.176.166.134,17759,其他UDP应用,1/0,44B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.156.78,17499,213.148.235.43,4674,其他UDP应用,2/0,88B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
172.22.156.81,29045,115.231.177.29,17788,其他UDP应用,2/0,264B/0B,2018-04-10 16:20:19,2018-04-10 16:20:50
192.168.75.112,49587,74.125.204.138,443,其他TCP应用,3/0,198B/0B,2018-04-10 16:20:31,2018-04-10 16:20:50
172.22.147.152,56321,115.159.241.223,443,其他TCP应用,3/0,198B/0B,2018-04-10 16:20:31,2018-04-10 16:20:50
172.22.157.193,57263,74.125.204.101,443,其他TCP应用,3/0,198B/0B,2018-04-10 16:20:30,2018-04-10 16:20:50
172.22.156.90,27464,74.125.204.138,443,其他TCP应用,6/0,388B/0B,2018-04-10 16:20:30,2018-04-10 16:20:50
172.22.151.11,59028,23.51.210.59,443,HTTPS,16/14,1.8KB/8.1KB,2018-04-10 16:20:47,2018-04-10 16:20:50
172.22.157.193,53282,125.39.6.19,443,微信,143/278,11.1KB/392.5KB,2018-04-10 16:19:19,2018-04-10 16:20:50
107.175.150.66,57365,192.168.65.12,3389,Windows 终端服务,13/12,2KB/1.9KB,2018-04-10 16:20:46,2018-04-10 16:20:50
192.168.77.60,55598,61.135.169.121,443,其他TCP应用,9/1,498B/66B,2018-04-10 16:20:30,2018-04-10 16:20:50
223.152.180.163,4565,172.22.152.230,3128,网络代理,1127/2150,339KB/2.1MB,2018-04-10 16:06:06,2018-04-10 16:20:50
172.22.157.193,53306,220.194.87.25,443,HTTPS,12/18,1.8KB/14KB,2018-04-10 16:19:24,2018-04-10 16:20:50
172.13.2.11,51743,97.217.26.12,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
117.11.146.89,57100,172.22.152.230,3128,网络代理,4/12,522B/3.4KB,2018-04-10 16:18:26,2018-04-10 16:20:50
172.13.2.2,59663,134.32.148.212,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.154.221,52204,42.236.9.106,443,HTTPS,7/8,882B/4.5KB,2018-04-10 16:20:19,2018-04-10 16:20:50
172.13.2.2,59703,189.220.98.142,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:49,2018-04-10 16:20:50
192.168.68.169,21717,182.254.57.120,80,全民突击,7/6,800B/3.2KB,2018-04-10 16:20:23,2018-04-10 16:20:50
192.168.78.42,53399,123.125.52.158,443,HTTPS,9/9,841B/4.9KB,2018-04-10 16:20:38,2018-04-10 16:20:50
172.22.152.230,60072,111.231.54.55,80,HTTP网页浏览,6/5,1.7KB/2.2KB,2018-04-10 16:20:49,2018-04-10 16:20:50
192.168.78.42,53414,111.161.99.252,443,HTTPS,9/8,840B/5.7KB,2018-04-10 16:20:38,2018-04-10 16:20:50
192.168.70.201,54437,220.194.79.119,80,HTTP网页浏览,85/92,5.1KB/115KB,2018-04-10 16:20:49,2018-04-10 16:20:50
192.168.68.76,1776,15.29.42.4,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.8,52849,121.75.218.124,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.9,53285,88.215.5.173,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
136.243.48.253,65531,172.22.152.230,3128,网络代理,14/16,1.6KB/8.1KB,2018-04-10 16:20:42,2018-04-10 16:20:50
172.13.2.9,53229,169.17.9.52,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.152.230,48710,183.60.211.79,80,POST应用,5/3,802B/174B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.8,52801,34.161.124.58,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.68.76,1793,13.94.18.86,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.68.76,1778,88.48.126.75,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
222.186.43.170,2960,172.22.152.230,3128,网络代理,5/5,575B/3.9KB,2018-04-10 16:20:45,2018-04-10 16:20:50
192.168.77.3,20633,112.65.69.50,80,HTTP网页浏览,6/5,1.1KB/709B,2018-04-10 16:20:37,2018-04-10 16:20:50
192.168.68.76,1702,145.106.80.18,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.77.123,43899,42.81.4.44,80,HTTP网页浏览,16/12,1.2KB/12.7KB,2018-04-10 16:18:40,2018-04-10 16:20:50
192.168.68.76,1705,137.121.224.27,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.13.2.2,59685,68.133.138.113,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.70.237,61445,125.39.134.49,443,HTTPS,8/8,768B/4.6KB,2018-04-10 16:20:37,2018-04-10 16:20:50
192.168.70.204,49771,118.178.114.73,443,HTTPS,8/10,1.4KB/1015B,2018-04-10 16:20:43,2018-04-10 16:20:50
192.168.70.237,61425,125.39.134.31,443,HTTPS,9/9,822B/4.6KB,2018-04-10 16:20:37,2018-04-10 16:20:50
192.168.77.123,44319,123.126.113.76,80,HTTP网页浏览,11/3,1.2KB/1.3KB,2018-04-10 16:18:45,2018-04-10 16:20:50
172.13.2.12,51757,179.224.164.233,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:47,2018-04-10 16:20:50
192.168.68.76,1694,103.23.25.84,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.68.76,1670,81.113.225.84,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.68.76,1644,168.123.51.70,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.157.167,57798,106.120.166.87,80,其他TCP应用,10/8,2.4KB/1.5KB,2018-04-10 16:16:35,2018-04-10 16:20:50
192.168.68.76,1634,54.17.118.11,445,其他TCP应用,3/3,186B/162B,2018-04-10 16:20:48,2018-04-10 16:20:50
128.79.23.87,56506,172.22.152.230,3128,网络代理,14/15,2.1KB/6.8KB,2018-04-10 16:20:28,2018-04-10 16:20:50
192.168.77.123,50641,123.125.114.111,80,其他TCP应用,9/1,498B/66B,2018-04-10 16:20:17,2018-04-10 16:20:50
172.13.2.11,51665,74.61.21.139,445,其他TCP应用,3/3,194B/162B,2018-04-10 16:20:47,2018-04-10 16:20:50
172.13.2.2,59631,190.44.224.147,445,其他TCP应用,2/2,132B/108B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.152.230,56827,54.169.195.247,443,HTTPS,15/11,1.5KB/7.5KB,2018-04-10 16:20:45,2018-04-10 16:20:50
172.22.157.174,53320,220.194.87.25,443,HTTPS,20/27,2.4KB/9.8KB,2018-04-10 16:16:57,2018-04-10 16:20:50
172.22.152.230,43914,111.161.122.176,80,12306.0,6/4,726B/489B,2018-04-10 16:20:48,2018-04-10 16:20:50
192.168.70.237,61387,61.135.169.125,443,HTTPS,7/9,958B/676B,2018-04-10 16:20:37,2018-04-10 16:20:50
172.22.151.9,40011,106.39.169.231,443,HTTPS,14/13,2.4KB/6.1KB,2018-04-10 16:20:47,2018-04-10 16:20:50
172.22.147.165,56292,125.39.83.113,80,POST应用,10/11,1.8KB/6.3KB,2018-04-10 16:20:49,2018-04-10 16:20:50
101.201.36.93,49352,172.22.152.230,3128,网络代理,7/5,1.3KB/576B,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.154.114,59360,220.194.79.146,80,多媒体单线程下载,6/5,969B/1.7KB,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.152.230,58863,180.97.84.191,443,HTTPS,11/8,1.5KB/4.8KB,2018-04-10 16:20:48,2018-04-10 16:20:50
122.5.106.38,60594,172.22.152.230,3128,HTTP网页浏览,5/5,604B/1.3KB,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.152.230,41280,120.132.30.67,80,HTTP网页浏览,5/5,961B/713B,2018-04-10 16:20:49,2018-04-10 16:20:50
172.22.152.230,46886,218.30.118.222,80,HTTP网页浏览,6/5,1KB/1.3KB,2018-04-10 16:20:49,2018-04-10 16:20:50
192.168.76.123,56427,17.171.98.35,443,HTTPS,17/10,2.6KB/5.2KB,2018-04-10 16:20:37,2018-04-10 16:20:50
123.174.188.120,39007,172.22.152.230,3128,POST应用,5/7,509B/3.8KB,2018-04-10 16:20:49,2018-04-10 16:20:50
192.168.76.161,1535,111.202.114.37,80,HTTP网页浏览,19/15,10.6KB/2KB,2018-04-10 16:20:39,2018-04-10 16:20:50
172.22.155.112,38978,140.207.119.140,80,POST应用,10/10,1.6KB/3.2KB,2018-04-10 16:20:48,2018-04-10 16:20:50
172.22.152.230,48257,61.160.212.20,3724,HTTP网页浏览,4/3,1KB/206B,2018-04-10 16:20:49,2018-04-10 16:20:50
172.22.152.230,55025,124.160.150.51,80,POST应用,7/5,979B/466B,2018-04-10 16:20:49,2018-04-10 16:20:50
